SMILES,Targets
CCC(C)NC(=O)COc1ccc(Br)c(C)c1,0.0
COc1ccc(C2C(=O)c3cc(Cl)ccc3OC2=NC(=O)c2ccco2)cc1,0.0
COc1cccc(N=C(C)CC(=O)c2ccc(Br)cc2)c1,0.0
CCOc1cc(-c2c(C#N)c(O)nc3c2c(C)nn3-c2ccc(F)cc2)ccc1O,0.0
Cc1cc(Cl)cc(C)c1OCCCCn1ccnc1,0.0
O=c1cc(-c2ccccc2)n(S(=O)(=O)c2ccccc2)o1,0.0
c1ccc(-c2nnc3sc(CN4CCc5ccccc54)cn23)cc1,0.0
O=C(NCCN1CCOCC1)c1cc2c(=O)n3ccccc3nc2n1Cc1ccccc1,0.0
CC(=O)c1ccc2c(ccc3ccccc32)c1,0.0
O=C(c1nc2ccc(Cl)cn2c1CNCC[C@@H]1C[C@@H]2C=C[C@H]1C2)N1CCCCCCC1,0.0
Cc1cccc(-n2ncc3c2CCCC3NC(=O)c2cnccn2)c1C,0.0
CCOc1ccc(NC(=O)NC(C)c2ccc3c(c2)OCO3)cc1,0.0
COC(=O)C1=NN(c2ccc(OC)cc2)C(=O)CC1=NN,0.0
Cc1cc(Cl)c(S(=O)(=O)NC2CCCCC2)cc1OCC(=O)Nc1nncs1,0.0
Cc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cs1,0.0
CCCOC1=CC(=O)/C(=C/NNC(=S)Nc2ccccc2[N+](=O)[O-])C=C1,0.0
C[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)c2cc([N+](=O)[O-])cc(I)c2NCCC[C@@H](C(N)=O)NC1=O,0.0
O=C(c1ccccc1)N1CC(COc2ccccc2)OC(c2cccnc2)O1,0.0
COc1ccccc1NC(=O)CN(Cc1ccco1)C(=O)c1ccc(-n2nc(C)cc2C)cc1,0.0
CCOc1ccc(NC(=O)C(Cc2ccccc2)N2C(=O)c3cccc4cccc(c34)C2=O)cc1,0.0
O=C1c2cccc3cccc(c23)C(=O)N1c1ccc2ncccc2c1,0.0
Cc1ccc(S(=O)(=O)N2CCN=C2SCc2ccccc2)cc1,0.0
Cc1cc(C)cc(C(=O)NN2CCOCC2)c1,0.0
CCOc1ccc(-c2nnc3ccc(SC(C)C)nn23)cc1,0.0
COc1cc([N+](=O)[O-])ccc1NC(=O)C[n+]1cccc(C)c1,0.0
C[N+]12CCC(CC1)C(C#N)(N1CCOCC1)C2,0.0
Cc1cc(C)c2c(n1)nn1c(N3CCN(Cc4ccccc4)CC3)cc(C)nc21,0.0
CC1CCCN(C(=O)c2sc3cc([N+](=O)[O-])ccc3c2Cl)C1,0.0
O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1cccs1,0.0
N#CC(C(=O)CCl)c1nc2ccccc2[nH]1,0.0
O=C(O)c1cc([N+](=O)[O-])ccc1NCc1ccccc1Cl,0.0
CC(C)NC(=O)C1CCN(c2nc3ccccc3nc2C(F)(F)F)CC1,0.0
CN(C)CCCN(C(=O)c1cccs1)c1nc2ccc(F)cc2s1,0.0
COc1ccccc1NC(=O)c1ccc(Br)o1,0.0
CN(C)S(=O)(=O)c1cccc(NC(=O)COc2ccccc2C(=O)NCc2ccccc2)c1,0.0
COc1ccc(Nc2nc(CN3CCOCC3)nc3sc4c(c23)CCC(C)C4)cc1OC,0.0
O=C(NCc1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1cccc([N+](=O)[O-])c1,0.0
COc1ccc(Oc2cccc(Cl)c2CNC(=O)CCC(=O)O)cc1,0.0
COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)c(O)c3o2)ccc1O,0.0
CC(=O)Nc1cc(C(=O)OCC(=O)c2ccc(Cl)cc2Cl)ccc1C,0.0
O=C(CN1CSCC1=O)N1CCN(S(=O)(=O)c2cc(C(F)(F)F)ccc2Cl)CC1,0.0
Cc1ccc(OCCn2c(-c3ccc(Br)cc3)nc3ccccc3c2=O)cc1C,0.0
c1cnc2ccc3ncccc3c2c1,0.0
COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)CN(Cc1ccco1)Cc1ccco1,0.0
CC(=O)N1CCN(S(=O)(=O)c2ccc3[nH]c(O)cc3c2)CC1,0.0
Cc1ccnc(NC(=O)CCCOc2ccc(Cl)cc2C)c1,0.0
CNS(=O)(=O)c1cccc(C(=O)OCC(=O)c2cc(C)n(CC3CCCO3)c2C)c1,0.0
CCN1C(O)c2c(c3c(=O)[nH]c4ccccc4c(=O)n3c2-c2cccc(OC)c2)C1O,0.0
Cc1cc(C)n(C(=O)/C(C#N)=C/N(C)C)n1,0.0
CCn1c(CC=Nc2ccccc2)[n+](CC)c2ccc(Cl)cc21,0.0
Cc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccccn2)C3=O)c1C,0.0
O=C(Nc1ccc2c(c1)OCCO2)c1cc2ccccc2o1,0.0
Cc1ccc(CCNC(=O)c2cc3n(n2)CCCN(Cc2ccc(C)cc2)C3=O)cc1,0.0
CCCCNC(=O)CN(c1cccc(Br)c1)S(C)(=O)=O,0.0
CCOc1ccc(NC(=O)CN(C)CC(=O)Nc2ccc(Br)cc2F)cc1OCC,0.0
Cc1ccc(C(=O)NC(=S)Nc2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)cc1,0.0
COc1ccccc1-n1c(SC(C)C(=O)NCC2CCCO2)nc2cc(Cl)ccc2c1=O,0.0
COC(=O)C1=C(C)N=c2s/c(=C/c3ccoc3)c(=O)n2C1c1ccccc1,0.0
O=C(c1cc(C2CC2)on1)N1CCN(c2ccc(F)cc2)CC1,0.0
CCOc1cc(/C=C/c2cc(C(=O)O)c3ccccc3n2)ccc1OC,0.0
Cc1cccc(OCCSc2nc3c(N)ncn(Cc4ccccc4)c-3n2)c1,0.0
Cc1cc(C)nc(N2CCCC(C(=O)Nc3nnc(C)s3)C2)n1,0.0
COc1ccc(/C=C2\SC(=S)N(CCC(=O)N3CCCCC3)C2=O)cc1,0.0
COc1ccc(CNC(=O)CN(C(=O)CCC(=O)Nc2ccccn2)c2cccc(C)c2)cc1,0.0
CC(C)(C)c1nnc(NC(=O)CCS(=O)(=O)c2ccccc2)s1,0.0
CCN(CC(=O)Nc1cc(Cl)ccc1C)C(=O)C1COc2ccccc2O1,0.0
COCC(C)NC(=O)c1cc(-c2ccc(O)cc2)on1,0.0
CCc1ccc(NC(=O)c2cc(S(=O)(=O)NC3CCCCCC3)ccc2F)cc1,0.0
CCOc1cc(C=NN2CCN(Cc3ccccc3)CC2)ccc1O,0.0
O=C(NCc1ccccc1)N1CCC(Cc2ccccc2)CC1,0.0
COc1ccc(OC)c(-n2c(O)cnc2Nc2nc(C)cc(C)n2)c1,0.0
C=CCC1(O)C(=O)Nc2ccccc21,0.0
O=[N+]([O-])c1ccc(N=Nc2c(O)nc(O)nc2O)cc1,0.0
COc1ccc(C2C=C3C(C=C(c4nc(-c5cccc([N+](=O)[O-])c5)cs4)C(=O)N3c3ccc(OC)cc3)C(=O)C2)cc1,0.0
CN1CCN(c2nc3c(S(=O)(=O)c4ccccc4)nnn3c3ccsc23)CC1,0.0
Cc1cc(Cl)ccc1NC(=O)CCCn1nc(C)c2c(C)n(-c3ccccc3)nc2c1=O,0.0
CCCCCn1/c(=N/C(C)=O)c(C#N)cc2c(=O)n3ccccc3nc21,0.0
CC(SCC(=O)NC(C)C1CC2CCC1C2)C(=O)O,0.0
O=[N+]([O-])c1ccc2nc3ccccc3n2c1,0.0
Cc1ccc(S(=O)(=O)N(CC(=O)N/N=C\c2cccs2)c2cccc3cccnc23)cc1,0.0
Cc1csc(=O)n1CC(=O)OCc1nnc(-c2ccccc2)o1,0.0
S=C(NCC1CCCO1)N1CCc2ccccc2C1,0.0
COc1cccc(NC(=O)Nc2ccccc2C(N)=O)c1,0.0
Cn1c(=O)c(=O)n(C)c2cc(N3CCCC3)c(NC(=O)c3ccccc3F)cc21,0.0
CCOc1nc(NC2CCCCC2)nc(NC(C)(C)C)n1,0.0
Cc1c(C=O)c2ccccc2n1Cc1cccc(F)c1,0.0
CC1CCN(CCCNS(=O)(=O)c2cc(Br)cc3c2N(C(=O)C2CC2)CC3)CC1,0.0
O=[N+]([O-])c1cnn2cc(Br)cnc12,0.0
CCc1nnc(NC(=O)CSc2ccc(-c3ccc(-n4cccn4)cc3)nn2)s1,0.0
O=C1NC(=S)N(c2ccccc2F)C(=O)C1C=NCc1ccco1,0.0
CCOc1ccccc1Oc1coc2cc(OC(=O)N(C)C)ccc2c1=O,0.0
O=C(CN(CCc1ccccc1)S(=O)(=O)c1ccccc1)NCc1ccc(Cl)cc1,0.0
CC(=O)NCCC(=O)NCC1(N(C)Cc2ccccc2)Cc2ccccc2C1,0.0
CC(=NCCc1ccccc1)c1c(O)oc(-c2ccccc2)c1O,0.0
Cc1ccc(C2CC(c3ccc(Cl)cc3)=Nc3nc(NC(=O)c4ccco4)nn32)cc1,0.0
CC(=O)Nc1ccc(NC(=O)C(C)OC(=O)C2CCN(S(=O)(=O)c3cccs3)CC2)cc1,0.0
C=CCNC(=O)CSc1nnc(-c2ccncc2)n1CCc1ccccc1,0.0
CCCCC(=O)N(C1=CC=S(O)(O)=C1)c1ccc(C)c(C)c1,0.0
O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(c2ccccc2F)CC1,0.0
Cc1cccc(CSCCNC(=O)CSCc2ccc([N+](=O)[O-])cc2)c1,0.0
COCCn1c(O)c(O)c(C(=O)c2ccco2)c1-c1cccc(Oc2ccccc2)c1,0.0
CCOc1ccccc1NC(=O)CCc1c(C)nc2c3cccnc3nn2c1C,0.0
Cc1cccc(NC(=O)N2CCN3CCCCC3C2)c1C,0.0
COCCNC(=S)N/N=C(\C)CCc1ccc2c(c1)OCO2,0.0
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)C(C)OC(=O)C1CCCC1,0.0
CCOC(=O)C1C(COC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)=NC(=O)NC1C,0.0
Cc1ccc(C)c(-n2nnnc2Sc2nc([N+](=O)[O-])nn2C)c1,0.0
Cc1ccc(C(=O)N=C(Cc2ccco2)C(=O)NCCCn2ccnc2)cc1,0.0
O=C(O)c1ccccc1SCC(=O)N1CCOCC1,0.0
COc1ccc(C2CC(c3ccccc3)=NN2C(=S)Nc2ccccc2)cc1,0.0
O=C(O)CC(=O)Nc1ccc(Oc2ccc(C(F)(F)F)cn2)c(Cl)c1,0.0
CC1CCCCN1Cc1ccc(N)cc1,0.0
COc1c(Cl)cccc1-c1cn2ccc(C)cc2n1,0.0
Cc1ccc2c(CC(=O)NCC3COc4ccccc4O3)coc2c1,0.0
O=C(OCC(=O)N1CCOCC1)c1ccc2[nH]c3c(c2c1)CCCC3,0.0
CCc1cccc(NC(=O)C2CCCC2)c1,0.0
Cc1cccc(S(=O)(=O)N/N=c2\sc3ccccc3n2C)c1,0.0
CCOc1ccc(NC(=O)Cn2nc(CC)n3c(cc4sccc43)c2=O)cc1,0.0
O=[N+]([O-])c1cccc(NC(=S)N2CCN(S(=O)(=O)c3ccccc3)CC2)c1,0.0
CCCCNC(=O)c1ccc2c(c1)N(CC)C(=O)c1ccccc1S2,0.0
COc1ccc(CC2(CO)CCN(S(=O)(=O)c3c(C)nn(C)c3Cl)CC2)cc1,0.0
CCc1ccc(-c2cc(C)no2)cc1S(=O)(=O)N1CCN(c2ccccn2)CC1,0.0
O=C(O)c1ccc(-c2ccc(/C=c3/sc4nc5ccccc5n4c3=O)o2)cc1Cl,0.0
CCN1/C(=C/c2ccc3ccc(C)cc3[n+]2CC)Sc2ccccc21,0.0
COc1cccc(-c2noc(CCC(=O)NCC3CCCO3)n2)c1,0.0
CC(=O)Nc1cccc(NC(=O)c2c(-c3ccccc3Cl)noc2C)c1,0.0
CCc1ccc(-n2c(=O)c3ccccc3n(CC(=O)NCc3ccco3)c2=O)cc1,0.0
CCOC(=O)C(C)(C)N(Cc1cccc(C)c1)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,0.0
CCOc1cc(C=C(C(=O)N2CCOCC2)c2nc3ccccc3[nH]2)cc(Cl)c1O,0.0
COc1ccc(OC)c(NC(=O)c2c(NCc3ccc(OC)c(OC)c3)sc3c2CCC3)c1,0.0
C=C(C)COc1ccc(-c2ncncc2-c2ccccc2OC)c(O)c1,0.0
CCOC(=O)C(C=Nc1ccccc1C)C(=O)OCC,0.0
COc1cc2oc(=O)cc(C)c2c(OC)c1OC,0.0
CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)c(C)c2)c1C,0.0
ON=C(c1ccccc1)c1nccc2ccccc12,0.0
CCc1ccccc1/N=C1\S/C(=C/c2ccccc2OCC(=O)N2CCOCC2)C(=O)N1C,0.0
CCOC(=O)N1CCC(NC(=O)c2cc3c(-c4ccc(Cl)cc4)nn(C)c3s2)CC1,0.0
O=C(CN1C(=O)NC2(CCc3ccccc32)C1=O)c1ccccc1,0.0
CSc1nc2sc3c(c2c(=O)n1C)CCC(C)C3,0.0
Cc1ccc(C)c(N2CCN(C(=O)C3CCN(c4nc5ccc(C)cc5[nH]4)CC3)CC2)c1,0.0
O=[N+]([O-])c1ccc(O)c(C=NNC(=S)Nc2ccc(Cl)cc2Cl)c1,0.0
COc1cccc2oc3cc(C#CC4(O)CCCCC4)ccc3c(=O)c12,0.0
COc1cc2nc(S)nc(NCC3CCCO3)c2cc1OC,0.0
CCN(CC)CC(=O)Nc1cc(N(C)C)nc2ccccc12,0.0
COc1ccc(/C=C/C(=O)NC(=S)Nc2ccc(S(=O)(=O)Nc3ccc(OC)nn3)cc2)cc1,0.0
Oc1cc(CSc2nnnn2-c2ccccc2)nc2nn(-c3ccccc3)c(O)c12,0.0
O=C1NN(c2ccc(Br)cc2)C(=O)/C1=C\c1ccc(O)cc1O,0.0
O=P(OCC(F)(F)C(F)F)(N1CCCCC1)N1CCCCC1,0.0
CCc1nc(SC)ncc1C(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1,0.0
CCCn1c(SCC(=O)Nc2ccccc2-c2ccccc2)nnc1-c1ccoc1C,0.0
CC(CNC1CCCCC1)OC(=O)c1ccccc1,0.0
Cc1cc(C)n(C(=O)c2ccc([N+](=O)[O-])c(Cl)c2)n1,0.0
CC(C)CC(NC(=O)C1CCCCC1)C(=O)Nc1cccc(C(F)(F)F)c1,0.0
CCN(C(=O)CSc1nc2ccccc2n1Cc1cc(C)ccc1C)c1ccccc1,0.0
CCOc1cc2c(cc1CC1=NC(=O)N(CC(=O)OC)C1=O)OCO2,0.0
Cc1nc(-c2ccc(S(=O)(=O)N3CCN(C4c5ccccc5-c5ccccc54)CC3)s2)cs1,0.0
CCOC(O)c1c(CNCCc2ccc(Cl)cc2)nc(O)nc1-c1ccc2c(c1)OCO2,0.0
CC(NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C1CC2CCC1C2,0.0
O=C(COC(=O)c1ncc(Cl)c(Cl)c1Cl)c1ccc(Cl)s1,0.0
O=C(COC(=O)c1ccc(-c2nnc(-c3ccccc3)o2)cc1)c1ccccc1,0.0
COC(=O)[C@@H]1C[C@H]2CC[C@H](O)C[C@H]2N1Cc1ccccc1OS(=O)(=O)c1ccc(C)cc1,0.0
COc1ccccc1C(=O)NCCC(=O)N1CCCCC1,0.0
CN(C)c1ccc(/N=N/c2nc3ccccc3n2C)cc1,0.0
C=CCn1c(SCC(N)=O)nnc1-c1cc(Br)ccc1O,0.0
CCOC(=O)C1C(COc2ccc(C)cc2)=NC(=O)NC1c1cc(C)ccc1C,0.0
COc1cc(C(C)=O)ccc1OCc1cc(C(=O)N2CCSCC2)no1,0.0
c1ccc2c(c1)nc(N1CCCCC1)c1ccccc12,0.0
O=c1oc2ccc(Br)cc2cc1-c1csc(-c2ccccc2)n1,0.0
CC1CCCCN1C(=O)Cc1ccc(F)cc1,0.0
COc1nc(N(C#N)CC(N)=O)nc(N2CCCC2)n1,0.0
O=C(CNC(=O)c1cccs1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,0.0
CCc1nc2ccccc2c(C(=O)OCc2nnc(-c3ccccc3)o2)c1C,0.0
C=CCOc1ccc(C2N3CC4(CC)CN2CC(CC)(C3)C4=O)cc1,0.0
COc1ccc(C(=O)[C@H]2[C@H](c3ccco3)C3(C(=O)c4ccccc4C3=O)C3c4ccccc4C=NN32)cc1,0.0
CC1C(=NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)C(=O)N(c2ccccc2)N1C,0.0
COC(CNC(=O)CCc1c(C)nc2c(-c3ccccc3)c(C)nn2c1C)OC,0.0
O=S(=O)(c1ccc2c(c1)CCCN2)N1CCCC1,0.0
CC(C)(C)c1cc(O)nc(SCc2ccccc2Cl)n1,0.0
Cc1nnc2nc(SCC(=O)NCCC3=CCCCC3)n(-c3ccc(Br)cc3)c(N)c1-2,0.0
COc1ccc(S(=O)(=O)Nc2cc(Sc3ncn[nH]3)c(O)c3ccccc23)cc1,0.0
Cc1ccccc1NC(=O)N1CCN(c2ncccn2)CC1,0.0
CCOc1ccc(NC(=O)Cn2cc(C(=O)c3ccccc3)c3ccccc32)cc1,0.0
COc1cccc(CN2CCC(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)CC2)c1OC,0.0
CCOCCCNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,0.0
COc1cccc(CN2CCN(Cc3nc(-c4cccs4)oc3C)CC2CCO)c1,0.0
COc1ccc(-c2csc(-c3nc[nH]c3N)n2)cc1,0.0
COCCn1c(=O)[nH]c(=O)c2cc(C(=O)c3cc(Cl)ccc3O)cnc21,0.0
COc1ccc(NC(=O)c2cc(C)on2)cc1,0.0
Cc1ccc(/C=N/NC(=O)C(C)Oc2cccc3ccccc23)o1,0.0
Cc1ccc(S(=O)(=O)N2CCC(=O)N(CCOC(=O)Nc3ccc(F)cc3)CC2)cc1,0.0
CSc1nnc(-c2sccc2OCc2ccccc2)n1C,0.0
O=C(Cn1cc(S(=O)(=O)c2ccccc2)c(=O)c2cc(Cl)ccc21)Nc1ccc2c(c1)OCO2,0.0
CSCC[C@H](NC(=O)N1CCn2c1nc1ccccc12)C(=O)NC1CC1,0.0
CCOc1ccccc1NC(=O)C1CCCN(S(=O)(=O)c2c(C)[nH]c(=O)[nH]c2=O)C1,0.0
Nc1nc(SCc2ccc3c(c2)OCO3)n[nH]1,0.0
N#CCCN(Cc1cccnc1)S(=O)(=O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,0.0
Cc1ccc(C)c(N2CCN(C(=O)C(C)n3nc(C)c4sc5ccccc5c4c3=O)CC2)c1,0.0
CCOc1ccc(NC(=O)c2sc3nc4c(c(-c5ccccc5)c3c2N)C(=O)CC(C)(C)C4)cc1,0.0
Cc1ccc(-n2nc(C(=O)O)cc2-c2ccc(Cl)cc2)cc1,0.0
CCc1ccccc1NC(=O)C(CCSC)NS(=O)(=O)c1ccc2c(c1)oc(=O)n2C,0.0
COC(=O)C1=C(C)N(C)C(=S)NC1c1c(OC)ccc2ccccc12,0.0
CCN(CC)CCC#CC(O)(c1ccccc1)C1CCCCC1,0.0
CC(=O)N/C(=C\c1ccccc1)C(=O)Nc1ccc(O)cc1,0.0
CCOC(=O)c1sc(C)c(C(N)=O)c1N=C1CCCCCN1,0.0
Cc1cc(Nc2cc(Cl)cc(Cl)c2)nc(N)n1,0.0
COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)NC2CC2)cc1,0.0
CN(C)/C=N/C(=O)c1[nH]c2ccc(Cl)cc2c1-c1ccccc1,0.0
O=C1CC[C@H](OCc2ccccc2)CCN1[C@H](CSc1ccccc1)Cc1ccccc1,0.0
COc1ccc(-c2cc(C)no2)cc1S(=O)(=O)Nc1c(C)cc(C)cc1C,0.0
CC(=O)c1ccc(N2CC(C)(C)C2=O)cc1,0.0
COc1cccc(NC(=O)Nc2cc(C)on2)c1,0.0
O=C(CSc1nc(O)c2ccccc2n1)N1CCN(c2ccccc2)CC1,0.0
C=CCn1c(=O)c2ccccc2n2c(SCC(C)=O)nnc12,0.0
Cc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)NCc1ccc2c(c1)OCO2,0.0
Cn1c(C(=O)N2CCCC(C(=O)N3CCN(C(=O)c4ccco4)CC3)C2)cc2sccc21,0.0
CC1=C(C#N)C(=O)N(C)C(=O)C1C=N,0.0
O=C(CC(c1ccccc1)c1ccccc1O)N1CCCCC1,0.0
CC(C)Cc1nc(O)c(C#N)c2c1COC(C)(C)C2,0.0
O=C(CSc1cccc[n+]1[O-])Nc1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCOCC1,0.0
CN(C)/C=C(\C#N)C(=O)N/N=C/c1ccc(F)cc1,0.0
Fc1ccc(-c2cc(C(F)(F)F)nc(-n3cccn3)n2)cc1,0.0
CC(Oc1ccc2ccc(=O)oc2c1)C(=O)NC1CCN(Cc2ccccc2)CC1,0.0
Cc1ccc(C(=O)Nc2c(C#N)c(C)c(C)n2Cc2ccccc2)cc1,0.0
O=C(c1ccco1)c1c(O)c(O)n(-c2ncccn2)c1-c1cccs1,0.0
CCOC(=O)c1nn(-c2ccc(Cl)cc2)c2nnc(Cc3ccc(C)cc3)c(=O)n12,0.0
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,0.0
CCOC(=O)C1=C(OCc2ccc(Cl)cc2)C2=CC(C)C=CC2N=C1,0.0
CCCn1c(O)c(N=N)c2ccccc21,0.0
COc1cccc(N2CCN(C(=O)CC(C)(C)CC3=Nc4ccccc4S(=O)(=O)N3)CC2)c1,0.0
O=C(NCc1cn2ccsc2n1)c1cccc(C(F)(F)F)c1,0.0
CC(C)N(C(=S)NC1CC2CCC1C2)c1ccccc1,0.0
CNC(=O)C1C(=S)N=C(N)C(C#N)C1c1ccccc1,0.0
Cc1cccc(C)c1NC1=NCCCS1,0.0
Cc1ccc(-n2nc(C)c(/C=c3\cc/c(=C4/C=C([N+](=O)[O-])C=CC4=O)o3)c2O)cc1,0.0
O=C(CCC(=O)Nc1ccc(F)cc1)N/N=C/c1ccncc1,0.0
O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1,0.0
COC(=O)c1sccc1S(=O)(=O)N1CCN(c2cccc(C)c2)C(C)C1,0.0
O=C(NCCc1ccccn1)c1cccc(S(=O)(=O)N2CCc3ccccc32)c1,0.0
CC(C)(C)n1ncc2c(=O)n(CC(=O)Nc3ccc(Cl)cc3)cnc21,0.0
Cc1cc(C)c(NC(=O)Cn2c([N+](=O)[O-])cnc2C)c(C)c1,0.0
COC(=O)c1ccc2c(c1)C(C)(C)C(/C=C/c1ccc(O)cc1)=[N+]2C,0.0
Cc1cc(C)cc(N(CCC(=O)Nc2nnc(C)s2)S(=O)(=O)c2ccc(Cl)cc2)c1,0.0
CC(=O)c1ccc(N2/C(=N/C(=O)CCc3ccccc3)SC3C=S(O)(O)=CC32)cc1,0.0
CC1CCCC(C)N1c1nnc(N)s1,0.0
CC(=O)Nc1ccc(S(=O)(=O)NCC2CCC(C(=O)NCCCOC(C)C)CC2)cc1,0.0
COc1ccc(C)cc1NC(O)c1cc(O)n(Cc2ccco2)c1,0.0
Cc1sc(NC(=O)/C=C/c2ccco2)c(C(=O)O)c1C,0.0
CCN1CCN(c2ccc(S(=O)(=O)N3CCCCC3)cc2NC(=O)Cc2c(Cl)cccc2Cl)CC1,0.0
Oc1nc2cc3c(cc2cc1C(c1nnnn1C1CCCCC1)N1CCSCC1)OCCO3,0.0
CCOc1ccc(-c2nnn(CC(=O)Nc3cc(OC)ccc3OC)n2)cc1OCC,0.0
CCC(C)NCCOCCOc1ccc(Cl)c2ccccc12,0.0
O=C(CCNC(=O)N1C[C@@H]2C[C@H](C1)Cn1c2cccc1=O)Nc1cccc(Cl)c1,0.0
O=C1C(C=Nc2cccnc2Cl)C(=O)N(C2CCCCC2)C(=O)N1CCCCl,0.0
O=C(CN1CCC(NC(=O)c2cccc(F)c2)CC1)NCc1cccs1,0.0
CCc1ccc(-n2nc3ccc(NC(=O)c4ccc5c(c4)OCO5)cc3n2)cc1,0.0
O=C1CC2(CCN(C(=O)COc3ccccc3)CC2)Oc2ccccc21,0.0
CC1C(=NC(=O)NC(=O)c2ccc(F)cc2)C(=O)N(c2ccccc2)N1C,0.0
CSc1nn(CCc2ccncc2)c(=S)s1,0.0
Cc1c(/C=N/NC(=O)c2cccs2)c2ccccc2n1Cc1ccccc1Cl,0.0
COc1ccc(O)c(CN2CCC(n3nccc3NC(=O)c3ccccc3Cl)CC2)c1,0.0
COc1ccc(N2CCC(CNC(=S)Nc3c(C)cccc3C)C2)cc1,0.0
COc1ccc(CN2CCCC(CO)(Cc3cccc(Cl)c3)C2)cc1OC,0.0
Cc1ccc(S(=O)(=O)Nc2cc3c(cc2N2CCOCC2)n(C)c(=O)n3C)c(C)c1,0.0
O=C(COC(=O)c1ccccc1Br)NCCC1=CCCCC1,0.0
N#CC1(NC(=O)COC(=O)c2cccc(-n3cnnn3)c2)CCCCC1,0.0
O=C(c1ccc([N+](=O)[O-])cc1)N(Cc1cccs1)C1C=S(O)(O)=CC1,0.0
O=C(NC1CCCCC1)N1CCCC(C=N[SH](O)(O)=Cc2ccccc2)C1,0.0
CC1C(=NS(=O)(=O)c2ccc(N)cc2)C(=O)N(c2ccccc2)N1C,0.0
O=C1C2CCCN2C(c2cccc(F)c2)N1c1cccc(Cl)c1,0.0
CCOC(=O)c1cc(-c2ccc(F)cc2)n(CCC(=O)Nc2cc(OC)cc(OC)c2)c1C,0.0
O=C(OC(c1ccc(NS(=O)(=O)c2ccccc2)cc1)(C(F)(F)F)C(F)(F)F)c1ccccc1,0.0
O=C(CN1CCN(C(=O)c2ccco2)CC1)Nc1cccc(S(=O)(=O)N2CCCC2)c1,0.0
Cc1ccc(Cl)c(OCCCCN(C)Cc2ccccc2)c1,0.0
O=C(c1ccc(Cl)cc1)C1CCCN(Cc2cccc3ncccc23)C1,0.0
Cc1cccc(NC(=O)NCc2cccnc2)c1C,0.0
COc1ccccc1NC(=O)Cn1c(=O)n(Cc2ccccc2)c(=O)c2c1c1cc(C)ccc1n2C,0.0
COc1cccc(NC(=O)Cn2c3ccccc3c3nc4n(c(=O)c32)CCCS4)c1,0.0
COc1cccc(N2CCN(C3C4CC5CC(C4)CC3C5)CC2)c1,0.0
CC=C(C)c1sc(N2CCN(C(C)=O)CC2)nc1O,0.0
Cc1cc(Cl)c(OCCCn2cncn2)c(Br)c1,0.0
Cc1cc2c(cc1S(=O)(=O)Nc1cccc(C)c1C)OCC(=O)N2,0.0
COc1ccc(NC(=O)CCCS(=O)(=O)c2nc(-c3ccc(OC)c(OC)c3)cc(C(F)(F)F)n2)cc1OC,0.0
CC1=CC=CN2C(=O)C(C(=O)NCCc3ccccc3)C(=O)N=C12,0.0
CC(=O)n1cc(C2=CC(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)O[C@H](OCc3ccc(CO)cc3)C2)c2ccccc21,0.0
CCN(CC(=O)NCc1ccc(F)cc1)C(=O)c1ccc(C)o1,0.0
Cc1nc([N+](=O)[O-])c(Sc2nc3ccccc3n2C)n1Cc1ccccc1,0.0
CCC(=O)Oc1ccc(NC(=O)CSCc2ccccc2)cc1,0.0
CC(=O)N1CCSc2ccc(S(=O)(=O)N3CCC(C)CC3)cc21,0.0
COc1ccc(CN2C(=O)c3cccnc3C2=O)cc1S(=O)(=O)N1CCOc2ccc(Cl)cc21,0.0
CC(=O)c1cc2ccccc2oc1=O,0.0
COCCCn1c(SCc2cccc(Cl)c2)nc2c(sc3ccccc32)c1=O,0.0
